Location,Period,Dimension,Under-five mortality rate (probability of dying by age 5 per 1000 live births)
Maldives,1994,Female,61.82 [56.08-68.15]
Maldives,1993,Both sexes,71.69 [65.36-78.53]
Maldives,1993,Male,76.75 [69.7-84.51]
Maldives,1993,Female,66.29 [60.22-73.19]
Maldives,1992,Both sexes,76.4 [69.57-83.67]
Maldives,1992,Male,81.62 [74.14-89.69]
Maldives,1992,Female,70.87 [64.27-78.09]
Maldives,1991,Both sexes,81.08 [73.98-88.9]
Maldives,1991,Male,86.5 [78.59-95.07]
Maldives,1991,Female,75.39 [68.49-83.14]
Maldives,1990,Both sexes,85.85 [78.37-94.27]
Maldives,1990,Male,91.5 [83.13-100.5]
Maldives,1990,Female,79.97 [72.75-88.3]
Maldives,1989,Both sexes,90.81 [82.79-99.73]
Maldives,1989,Male,96.62 [87.7-106.2]
Maldives,1989,Female,84.76 [76.96-93.71]
Maldives,1988,Both sexes,95.99 [87.39-105.6]
Maldives,1988,Male,101.9 [92.44-112.2]
Maldives,1988,Female,89.79 [81.48-99.51]
Maldives,1987,Both sexes,101.5 [92.19-111.8]
Maldives,1987,Male,107.6 [97.41-118.6]
Maldives,1987,Female,95.11 [86.03-105.3]
Maldives,1986,Both sexes,107.4 [97.37-118.2]
Maldives,1986,Male,113.5 [102.7-125.3]
Maldives,1986,Female,100.8 [91.08-111.5]
Maldives,1985,Both sexes,113.5 [102.8-124.9]
Maldives,1985,Male,119.8 [108.2-132.5]
Maldives,1985,Female,106.8 [96.25-118.1]
Maldives,1984,Both sexes,120 [108.5-132.3]
Maldives,1984,Male,126.4 [114-140]
Maldives,1984,Female,113.1 [101.7-125.3]
Maldives,1983,Both sexes,126.9 [114.2-140.1]
Maldives,1983,Male,133.4 [119.9-148.1]
Maldives,1983,Female,119.7 [107.5-132.9]
Maldives,1982,Both sexes,134 [120.5-148.6]
Maldives,1982,Male,140.9 [126.3-156.9]
Maldives,1982,Female,126.8 [113.5-141.3]
Maldives,1981,Both sexes,141.6 [127-157.4]
Maldives,1981,Male,148.7 [132.9-166.1]
Maldives,1981,Female,134.2 [120-150.1]
Maldives,1980,Both sexes,149.8 [134.1-167.4]
Maldives,1980,Male,157.1 [140.2-176.2]
Maldives,1980,Female,142.1 [126.8-159.7]
Maldives,1979,Both sexes,158.6 [141.6-177.7]
Maldives,1979,Male,166 [147.6-186.9]
Maldives,1979,Female,150.7 [134-170]
Maldives,1978,Both sexes,168 [149.4-189.4]
Maldives,1978,Male,175.7 [155.6-198.8]
Maldives,1978,Female,160 [141.7-181.5]
Maldives,1977,Both sexes,178.1 [157.6-202.1]
Maldives,1977,Male,186 [164.2-211.7]
Maldives,1977,Female,169.9 [149.9-193.6]
Maldives,1976,Both sexes,188.8 [166.1-215.4]
Maldives,1976,Male,197.1 [173.1-225.6]
Maldives,1976,Female,180.4 [158.1-206.8]
Maldives,1975,Both sexes,200.3 [175.4-229.7]
Maldives,1975,Male,208.7 [182.4-240.1]
Maldives,1975,Female,191.5 [166.7-220.4]
Maldives,1974,Both sexes,212.2 [184.7-244.8]
Maldives,1974,Male,220.9 [192-255.9]
Maldives,1974,Female,203.1 [175.8-234.8]
Maldives,1973,Both sexes,224.3 [193.8-260.4]
Maldives,1973,Male,233.4 [201.5-271.8]
Maldives,1973,Female,214.9 [184.7-249.8]
Maldives,1972,Both sexes,236.2 [203.2-275.7]
Maldives,1972,Male,245.7 [210.7-287.8]
Maldives,1972,Female,226.2 [194-264.7]
Maldives,1971,Both sexes,247.3 [211.7-290.4]
Maldives,1971,Male,257.1 [219.5-302.9]
Maldives,1971,Female,236.9 [202-278.9]
Maldives,1970,Both sexes,257.6 [219.1-304.8]
Maldives,1970,Male,268 [227.5-317.2]
Maldives,1970,Female,246.9 [209.3-292.4]
Maldives,1969,Both sexes,267.6 [226.3-318.7]
Maldives,1969,Male,278.3 [234.7-331.5]
Maldives,1969,Female,256.2 [215.9-306]
Maldives,1968,Both sexes,276.9 [232.5-332.5]
Maldives,1968,Male,288.1 [240.8-346]
Maldives,1968,Female,265.1 [222.3-319.3]
Maldives,1967,Both sexes,286 [238.1-346.6]
Maldives,1967,Male,297.5 [246.7-360.6]
Maldives,1967,Female,274.3 [227.3-333.1]
Maldives,1966,Both sexes,295.3 [242.7-361.4]
Maldives,1966,Male,307.3 [251.6-376.2]
Maldives,1966,Female,283.1 [232.2-347.4]
Maldives,1965,Both sexes,304.5 [247.1-376.8]
Maldives,1965,Male,316.5 [255.7-392.9]
Maldives,1965,Female,291.9 [236.4-362.2]
Mali,2019,Both sexes,94.04 [75.96-116.5]
Mali,2019,Male,99.4 [80.33-123.5]
Mali,2019,Female,88.39 [71.33-109.5]
Mali,2018,Both sexes,97.41 [80.85-117.4]
Mali,2018,Male,102.9 [85.13-124.2]
Mali,2018,Female,91.74 [75.87-110.6]
Mali,2017,Both sexes,101.1 [85.38-119]
Mali,2017,Male,106.6 [89.88-125.6]
Mali,2017,Female,95.23 [80.35-112.4]
Mali,2016,Both sexes,104.8 [90.05-121.2]
Mali,2016,Male,110.3 [94.67-127.9]
Mali,2016,Female,98.75 [84.81-114.4]
Mali,2015,Both sexes,108.6 [94.85-123.8]
Mali,2015,Male,114.2 [99.67-130.5]
Mali,2015,Female,102.5 [89.47-117.3]
Mali,2014,Both sexes,112.5 [99.91-126.8]
Mali,2014,Male,118.3 [104.9-133.5]
Mali,2014,Female,106.4 [94.29-120.2]
Mali,2013,Both sexes,116.7 [105-130]
Mali,2013,Male,122.6 [110-136.7]
Mali,2013,Female,110.5 [99.26-123.3]
Mali,2012,Both sexes,121.1 [110.2-133.4]
Mali,2012,Male,127 [115.3-140.3]
Mali,2012,Female,114.8 [104-126.8]
Mali,2011,Both sexes,125.5 [115.2-137.4]
Mali,2011,Male,131.7 [120.5-144.2]
Mali,2011,Female,119.2 [108.9-130.6]
Mali,2010,Both sexes,130.3 [120.2-141.7]
Mali,2010,Male,136.4 [125.7-148.6]
Mali,2010,Female,123.8 [113.8-135]
Mali,2009,Both sexes,135.1 [125.2-146.5]
Mali,2009,Male,141.4 [130.8-153.4]
Mali,2009,Female,128.5 [118.7-139.7]
Mali,2008,Both sexes,140.1 [130.4-151.3]
Mali,2008,Male,146.5 [136-158.5]
Mali,2008,Female,133.4 [123.7-144.4]
Mali,2007,Both sexes,145.3 [135.6-156.5]
Mali,2007,Male,151.8 [141.3-163.7]
Mali,2007,Female,138.5 [128.7-149.3]
Mali,2006,Both sexes,150.7 [140.8-161.8]
Mali,2006,Male,157.3 [146.7-169]
Mali,2006,Female,143.8 [134.1-154.8]
Mali,2005,Both sexes,156.3 [146.4-167.5]
Mali,2005,Male,163 [152.3-174.8]
Mali,2005,Female,149.3 [139.6-160.3]
Mali,2004,Both sexes,162.1 [152.1-173.4]
Mali,2004,Male,168.9 [158.1-181]
Mali,2004,Female,155.1 [145.1-166.2]
Mali,2003,Both sexes,168.2 [158.1-179.6]
Mali,2003,Male,175.2 [164.2-187.4]
Mali,2003,Female,160.9 [150.9-172.1]
Mali,2002,Both sexes,174.5 [164.2-186.2]
Mali,2002,Male,181.7 [170.5-194.2]
Mali,2002,Female,167 [156.7-178.5]
Mali,2001,Both sexes,180.9 [170.1-192.9]
Mali,2001,Male,188.3 [176.6-201.1]
Mali,2001,Female,173.1 [162.6-185]
Mali,2000,Both sexes,187.2 [176-199.6]
Mali,2000,Male,194.7 [182.6-207.8]
Mali,2000,Female,179.3 [168.3-191.4]
Mali,1999,Both sexes,193.3 [181.5-205.9]
Mali,1999,Male,201 [188.5-214.5]
Mali,1999,Female,185.1 [173.6-197.6]
Mali,1998,Both sexes,198.7 [186.6-211.7]
Mali,1998,Male,206.5 [193.8-220.3]
Mali,1998,Female,190.3 [178.6-203.1]
Mali,1997,Both sexes,203.5 [191.2-216.6]
Mali,1997,Male,211.5 [198.7-225.5]
Mali,1997,Female,194.9 [183-207.9]
Mali,1996,Both sexes,207.6 [195.4-221]
Mali,1996,Male,215.8 [203.1-230]
Mali,1996,Female,198.9 [186.8-211.8]
Mali,1995,Both sexes,211.3 [199.1-224.5]
Mali,1995,Male,219.7 [206.9-233.7]
Mali,1995,Female,202.5 [190.6-215.4]
Mali,1994,Both sexes,214.8 [202.5-228]
Mali,1994,Male,223.3 [210.1-237.3]
Mali,1994,Female,205.8 [193.8-218.8]
Mali,1993,Both sexes,218.1 [205.4-231.6]
Mali,1993,Male,226.6 [213.4-240.9]
Mali,1993,Female,209.1 [196.7-222]
Mali,1992,Both sexes,221.6 [208.5-235.3]
Mali,1992,Male,230.1 [216.5-244.5]
Mali,1992,Female,212.7 [200.1-225.9]
Mali,1991,Both sexes,225.5 [212.2-239.4]
Mali,1991,Male,233.9 [219.9-248.5]
Mali,1991,Female,216.6 [203.7-230.3]
Mali,1990,Both sexes,230 [216.4-244.2]
Mali,1990,Male,238.3 [224-253.3]
Mali,1990,Female,221.2 [208-235.3]
Mali,1989,Both sexes,235 [221.1-249.6]
Mali,1989,Male,243.2 [228.6-258.5]
Mali,1989,Female,226.4 [212.8-240.9]
Mali,1988,Both sexes,240.5 [226.2-255.6]
Mali,1988,Male,248.6 [233.6-264.4]
Mali,1988,Female,232.1 [217.9-246.9]
Mali,1987,Both sexes,246.5 [231.7-262.2]
Mali,1987,Male,254.3 [238.9-270.9]
Mali,1987,Female,238.4 [223.6-253.5]
Mali,1986,Both sexes,253.1 [237.6-269.3]
Mali,1986,Male,260.8 [244.6-277.8]
Mali,1986,Female,245.1 [229.8-261]
Mali,1985,Both sexes,260.2 [244-277]
Mali,1985,Male,267.9 [251-285.6]
Mali,1985,Female,252 [236.2-268.8]
Mali,1984,Both sexes,267.6 [250.7-285.1]
Mali,1984,Male,275.4 [258.1-294]
Mali,1984,Female,259.3 [242.8-276.6]
Mali,1983,Both sexes,275.4 [257.9-293.5]
Mali,1983,Male,283.2 [265.2-302.5]
Mali,1983,Female,267.1 [249.7-285.2]
Mali,1982,Both sexes,283.4 [265.3-302.3]
Mali,1982,Male,291.2 [272.4-311.3]
Mali,1982,Female,275.2 [256.9-294]
Mali,1981,Both sexes,291.5 [272.6-311.4]
Mali,1981,Male,299.2 [279.8-320.5]
Mali,1981,Female,283.3 [264.2-303]
Mali,1980,Both sexes,299.8 [280-320.6]
Mali,1980,Male,307.5 [287.2-329.4]
Mali,1980,Female,291.5 [271.7-312]
Mali,1979,Both sexes,307.9 [287.1-329.7]
Mali,1979,Male,315.9 [294.3-338.7]
Mali,1979,Female,299.7 [278.9-321.4]
Mali,1978,Both sexes,316.4 [294.5-339.6]
Mali,1978,Male,324.4 [301.4-348.5]
Mali,1978,Female,308 [286.2-331]
Mali,1977,Both sexes,324.8 [301.8-349.2]
Mali,1977,Male,333 [308.9-358.6]
Mali,1977,Female,316.2 [293.2-340.5]
Mali,1976,Both sexes,333.2 [309-358.6]
Mali,1976,Male,341.5 [316.4-368.5]
Mali,1976,Female,324.5 [300.2-350]
Mali,1975,Both sexes,341.5 [316.1-368.9]
Mali,1975,Male,349.9 [323.4-378.5]
Mali,1975,Female,332.7 [307.4-359.5]
Mali,1974,Both sexes,349.5 [322.6-378.4]
Mali,1974,Male,357.8 [329.9-388]
Mali,1974,Female,340.5 [313.8-369.1]
Mali,1973,Both sexes,356.9 [328.4-387]
Mali,1973,Male,365.4 [336.3-396.9]
Mali,1973,Female,347.7 [319.6-377.4]
Mali,1972,Both sexes,363.7 [333.9-395]
Mali,1972,Male,372.4 [341.9-404.9]
Mali,1972,Female,354.3 [324.7-385.8]
Mali,1971,Both sexes,370 [338.5-402.9]
Mali,1971,Male,378.7 [346.3-412.9]
Mali,1971,Female,360.6 [329.4-393.6]
Mali,1970,Both sexes,375.8 [342.5-411]
Mali,1970,Male,384.6 [350.4-420.9]
Mali,1970,Female,366.3 [333.1-401.6]
Mali,1969,Both sexes,381.4 [345.9-418.7]
Mali,1969,Male,390.4 [353.9-429.4]
Mali,1969,Female,371.9 [336.9-409.8]
Mali,1968,Both sexes,387.3 [349.4-427.8]
Mali,1968,Male,396.3 [356.9-438.6]
Mali,1968,Female,377.7 [340-418.7]
Mali,1967,Both sexes,393.4 [352.7-437.6]
Mali,1967,Male,402.5 [359.9-448.4]
Mali,1967,Female,383.9 [343.3-428.1]
Mali,1966,Both sexes,399.9 [355.1-449.1]
Mali,1966,Male,408.9 [362.6-460.1]
Mali,1966,Female,390.1 [345.7-438.9]
Mali,1965,Both sexes,406.5 [356.9-461.3]
Mali,1965,Male,415.5 [364.7-473.1]
Mali,1965,Female,396.6 [347.2-450.8]
Mali,1964,Both sexes,413.5 [358.1-474.6]
Mali,1964,Male,422.7 [365.7-486.9]
Mali,1964,Female,403.5 [348.8-464.1]
Mali,1963,Both sexes,420.6 [358.3-490.6]
Mali,1963,Male,429.7 [365.9-503.2]
Mali,1963,Female,410.7 [348.5-479.8]
Malta,2019,Both sexes,6.98 [5.55-8.78]
Malta,2019,Male,7.58 [6.02-9.54]
Malta,2019,Female,6.37 [5.06-8.03]
Malta,2018,Both sexes,7.06 [5.79-8.59]
Malta,2018,Male,7.65 [6.27-9.32]
Malta,2018,Female,6.44 [5.27-7.86]
Malta,2017,Both sexes,7.09 [5.98-8.39]
Malta,2017,Male,7.68 [6.47-9.09]
Malta,2017,Female,6.46 [5.44-7.67]
Malta,2016,Both sexes,7.06 [6.12-8.14]
Malta,2016,Male,7.65 [6.61-8.84]
Malta,2016,Female,6.44 [5.56-7.47]
Malta,2015,Both sexes,7.01 [6.21-7.92]
Malta,2015,Male,7.59 [6.7-8.6]
Malta,2015,Female,6.39 [5.63-7.26]
Malta,2014,Both sexes,6.96 [6.24-7.74]
Malta,2014,Male,7.54 [6.74-8.4]
Malta,2014,Female,6.35 [5.67-7.1]
Malta,2013,Both sexes,6.91 [6.26-7.63]
Malta,2013,Male,7.49 [6.75-8.29]
Malta,2013,Female,6.31 [5.69-7]
Malta,2012,Both sexes,6.87 [6.25-7.56]
Malta,2012,Male,7.44 [6.74-8.22]
Malta,2012,Female,6.27 [5.67-6.95]
Malta,2011,Both sexes,6.84 [6.22-7.52]
Malta,2011,Male,7.41 [6.71-8.18]
Malta,2011,Female,6.24 [5.66-6.91]
Malta,2010,Both sexes,6.81 [6.19-7.5]
Malta,2010,Male,7.38 [6.69-8.15]
Malta,2010,Female,6.22 [5.64-6.88]
Malta,2009,Both sexes,6.79 [6.16-7.47]
Malta,2009,Male,7.35 [6.66-8.11]
Malta,2009,Female,6.2 [5.61-6.86]
Malta,2008,Both sexes,6.78 [6.15-7.45]
Malta,2008,Male,7.33 [6.64-8.09]
Malta,2008,Female,6.18 [5.59-6.84]
Malta,2007,Both sexes,6.77 [6.15-7.44]
Malta,2007,Male,7.33 [6.63-8.08]
Malta,2007,Female,6.18 [5.59-6.84]
Malta,2006,Both sexes,6.78 [6.17-7.44]
Malta,2006,Male,7.34 [6.65-8.08]
Malta,2006,Female,6.2 [5.6-6.84]
Malta,2005,Both sexes,6.82 [6.2-7.49]
Malta,2005,Male,7.38 [6.69-8.12]
Malta,2005,Female,6.24 [5.63-6.87]
Malta,2004,Both sexes,6.89 [6.27-7.55]
Malta,2004,Male,7.45 [6.76-8.21]
Malta,2004,Female,6.3 [5.69-6.95]
Malta,2003,Both sexes,6.99 [6.36-7.67]
Malta,2003,Male,7.57 [6.87-8.33]
Malta,2003,Female,6.39 [5.78-7.05]
Malta,2002,Both sexes,7.14 [6.51-7.83]
Malta,2002,Male,7.73 [7.02-8.5]
Malta,2002,Female,6.53 [5.91-7.2]
Malta,2001,Both sexes,7.34 [6.7-8.03]
Malta,2001,Male,7.94 [7.23-8.72]
Malta,2001,Female,6.71 [6.08-7.38]
Malta,2000,Both sexes,7.58 [6.94-8.28]
Malta,2000,Male,8.24 [7.51-9.04]
Malta,2000,Female,6.9 [6.26-7.57]
Malta,1999,Both sexes,7.88 [7.21-8.58]
Malta,1999,Male,8.56 [7.81-9.36]
Malta,1999,Female,7.17 [6.53-7.85]
Malta,1998,Both sexes,8.22 [7.55-8.94]
Malta,1998,Male,8.92 [8.17-9.73]
Malta,1998,Female,7.47 [6.83-8.17]
Malta,1997,Both sexes,8.58 [7.91-9.32]
Malta,1997,Male,9.35 [8.58-10.16]
Malta,1997,Female,7.77 [7.12-8.48]
Malta,1996,Both sexes,8.98 [8.3-9.71]
Malta,1996,Male,9.78 [9-10.6]
Malta,1996,Female,8.13 [7.48-8.84]
Malta,1995,Both sexes,9.38 [8.69-10.12]
Malta,1995,Male,10.22 [9.43-11.05]
Malta,1995,Female,8.49 [7.83-9.23]
Malta,1994,Both sexes,9.78 [9.08-10.54]
Malta,1994,Male,10.67 [9.88-11.54]
Malta,1994,Female,8.83 [8.15-9.57]
Malta,1993,Both sexes,10.17 [9.46-10.97]
Malta,1993,Male,11.1 [10.3-12]
Malta,1993,Female,9.18 [8.49-9.95]
Malta,1992,Both sexes,10.57 [9.83-11.37]
Malta,1992,Male,11.53 [10.7-12.45]
Malta,1992,Female,9.54 [8.83-10.32]
Malta,1991,Both sexes,10.96 [10.21-11.76]
Malta,1991,Male,11.99 [11.14-12.92]
Malta,1991,Female,9.87 [9.15-10.66]
Malta,1990,Both sexes,11.36 [10.6-12.2]
Malta,1990,Male,12.43 [11.55-13.39]
Malta,1990,Female,10.24 [9.51-11.05]
Malta,1989,Both sexes,11.8 [11.02-12.63]
Malta,1989,Male,12.9 [12.01-13.88]
Malta,1989,Female,10.64 [9.89-11.46]
Malta,1988,Both sexes,12.26 [11.47-13.11]
Malta,1988,Male,13.42 [12.5-14.41]
Malta,1988,Female,11.05 [10.27-11.89]
Malta,1987,Both sexes,12.78 [11.96-13.65]
Malta,1987,Male,13.99 [13.04-14.99]
Malta,1987,Female,11.52 [10.71-12.37]
Malta,1986,Both sexes,13.34 [12.52-14.21]
Malta,1986,Male,14.61 [13.63-15.62]
Malta,1986,Female,12 [11.18-12.88]
Malta,1985,Both sexes,13.91 [13.06-14.8]
Malta,1985,Male,15.25 [14.24-16.28]
Malta,1985,Female,12.52 [11.68-13.43]
Malta,1984,Both sexes,14.5 [13.63-15.41]
Malta,1984,Male,15.9 [14.87-16.95]
Malta,1984,Female,13.03 [12.17-13.96]
Malta,1983,Both sexes,15.08 [14.21-16.02]
Malta,1983,Male,16.54 [15.51-17.62]
Malta,1983,Female,13.55 [12.66-14.49]
Malta,1982,Both sexes,15.66 [14.76-16.63]
Malta,1982,Male,17.18 [16.12-18.3]
Malta,1982,Female,14.06 [13.16-15.04]
Malta,1981,Both sexes,16.25 [15.34-17.25]
Malta,1981,Male,17.83 [16.75-18.98]
Malta,1981,Female,14.59 [13.67-15.58]
Malta,1980,Both sexes,16.87 [15.93-17.9]
Malta,1980,Male,18.52 [17.4-19.71]
Malta,1980,Female,15.14 [14.2-16.17]
Malta,1979,Both sexes,17.57 [16.59-18.64]
Malta,1979,Male,19.29 [18.14-20.5]
Malta,1979,Female,15.78 [14.78-16.82]
Malta,1978,Both sexes,18.36 [17.34-19.44]
Malta,1978,Male,20.14 [18.93-21.4]
Malta,1978,Female,16.5 [15.46-17.58]
Malta,1977,Both sexes,19.26 [18.19-20.37]
Malta,1977,Male,21.12 [19.85-22.43]
Malta,1977,Female,17.31 [16.22-18.43]
Malta,1976,Both sexes,20.28 [19.19-21.43]
Malta,1976,Male,22.24 [20.92-23.6]
Malta,1976,Female,18.23 [17.13-19.39]
Malta,1975,Both sexes,21.4 [20.27-22.61]
Malta,1975,Male,23.45 [22.08-24.86]
Malta,1975,Female,19.24 [18.12-20.48]
Malta,1974,Both sexes,22.6 [21.43-23.85]
Malta,1974,Male,24.76 [23.37-26.24]
Malta,1974,Female,20.34 [19.16-21.61]
Malta,1973,Both sexes,23.88 [22.66-25.15]
Malta,1973,Male,26.16 [24.72-27.7]
Malta,1973,Female,21.48 [20.26-22.79]
Malta,1972,Both sexes,25.19 [23.92-26.5]
Malta,1972,Male,27.59 [26.11-29.15]
Malta,1972,Female,22.67 [21.38-24.01]
Malta,1971,Both sexes,26.51 [25.21-27.85]
Malta,1971,Male,29.03 [27.5-30.62]
Malta,1971,Female,23.89 [22.55-25.26]
Malta,1970,Both sexes,27.85 [26.5-29.22]
Malta,1970,Male,30.49 [28.88-32.1]
Malta,1970,Female,25.09 [23.71-26.51]
Malta,1969,Both sexes,29.17 [27.82-30.58]
Malta,1969,Male,31.93 [30.31-33.61]
Malta,1969,Female,26.29 [24.89-27.73]
Malta,1968,Both sexes,30.47 [29.1-31.89]
Malta,1968,Male,33.33 [31.69-35.04]
Malta,1968,Female,27.48 [26.04-28.97]
Malta,1967,Both sexes,31.7 [30.29-33.16]
Malta,1967,Male,34.66 [32.97-36.4]
Malta,1967,Female,28.59 [27.14-30.11]
Malta,1966,Both sexes,32.83 [31.39-34.28]
Malta,1966,Male,35.88 [34.16-37.62]
Malta,1966,Female,29.63 [28.16-31.16]
Malta,1965,Both sexes,33.83 [32.41-35.33]
Malta,1965,Male,36.97 [35.26-38.74]
Malta,1965,Female,30.55 [29.04-32.12]
Malta,1964,Both sexes,34.74 [33.34-36.24]
Malta,1964,Male,37.96 [36.24-39.73]
Malta,1964,Female,31.38 [29.89-32.95]
Malta,1963,Both sexes,35.67 [34.25-37.15]
Malta,1963,Male,38.94 [37.21-40.73]
Malta,1963,Female,32.22 [30.75-33.79]
Malta,1962,Both sexes,36.75 [35.31-38.22]
Malta,1962,Male,40.1 [38.38-41.9]
Malta,1962,Female,33.23 [31.71-34.8]
Malta,1961,Both sexes,38.2 [36.77-39.69]
Malta,1961,Male,41.67 [39.96-43.51]
Malta,1961,Female,34.55 [33-36.14]
Malta,1960,Both sexes,40.32 [38.86-41.83]
Malta,1960,Male,43.99 [42.19-45.87]
Malta,1960,Female,36.46 [34.85-38.12]
Malta,1959,Both sexes,43.44 [41.9-45.03]
Malta,1959,Male,47.33 [45.47-49.33]
Malta,1959,Female,39.3 [37.63-41.06]
Malta,1958,Both sexes,47.85 [46.23-49.52]
Malta,1958,Male,52.06 [50.04-54.2]
Malta,1958,Female,43.39 [41.58-45.29]
Malta,1957,Both sexes,53.94 [52.19-55.76]
Malta,1957,Male,58.55 [56.3-60.94]
Malta,1957,Female,49.07 [47.06-51.13]
Malta,1956,Both sexes,61.86 [60-63.83]
Malta,1956,Male,66.91 [64.45-69.51]
Malta,1956,Female,56.57 [54.33-58.85]
Malta,1955,Both sexes,71.1 [69.03-73.23]
Malta,1955,Male,76.64 [73.85-79.52]
Malta,1955,Female,65.28 [62.79-67.8]
Malta,1954,Both sexes,80.48 [78.32-82.75]
Malta,1954,Male,86.5 [83.4-89.66]
Malta,1954,Female,74.16 [71.44-76.98]
Malta,1953,Both sexes,88.93 [86.68-91.32]
Malta,1953,Male,95.28 [92.03-98.77]
Malta,1953,Female,82.21 [79.27-85.32]
Malta,1952,Both sexes,95.37 [92.91-97.88]
Malta,1952,Male,102 [98.45-105.7]
Malta,1952,Female,88.38 [85.11-91.82]
Malta,1951,Both sexes,99.19 [96.27-102.1]
Malta,1951,Male,106 [102-110.1]
Malta,1951,Female,91.99 [88.24-95.82]
Malta,1950,Both sexes,101.1 [96.86-105.4]
Malta,1950,Male,108 [102.8-113.3]
Malta,1950,Female,93.81 [89.11-98.78]
Marshall Islands,2019,Both sexes,31.81 [19.82-50.58]
Marshall Islands,2019,Male,35.31 [21.98-56.11]
Marshall Islands,2019,Female,28.2 [17.53-44.94]
Marshall Islands,2018,Both sexes,32.83 [21.05-50.51]
Marshall Islands,2018,Male,36.39 [23.25-56.08]
Marshall Islands,2018,Female,29.13 [18.6-44.94]
Marshall Islands,2017,Both sexes,33.78 [22.37-50.38]
Marshall Islands,2017,Male,37.38 [24.8-55.75]
Marshall Islands,2017,Female,29.95 [19.84-44.81]
Marshall Islands,2016,Both sexes,34.74 [23.84-50.19]
Marshall Islands,2016,Male,38.46 [26.36-55.61]
Marshall Islands,2016,Female,30.8 [21.09-44.65]
Marshall Islands,2015,Both sexes,35.68 [25.27-49.64]
Marshall Islands,2015,Male,39.54 [27.97-55.01]
Marshall Islands,2015,Female,31.71 [22.35-44.28]
Marshall Islands,2014,Both sexes,36.6 [26.71-49.27]
Marshall Islands,2014,Male,40.43 [29.48-54.42]
Marshall Islands,2014,Female,32.5 [23.65-43.83]
Marshall Islands,2013,Both sexes,37.33 [28.19-48.7]
Marshall Islands,2013,Male,41.24 [31.11-53.91]
Marshall Islands,2013,Female,33.19 [24.96-43.35]
Marshall Islands,2012,Both sexes,37.99 [29.58-48.11]
Marshall Islands,2012,Male,41.92 [32.6-53.26]
Marshall Islands,2012,Female,33.77 [26.16-42.98]
Marshall Islands,2011,Both sexes,38.44 [30.74-47.58]
Marshall Islands,2011,Male,42.47 [33.88-52.66]
Marshall Islands,2011,Female,34.17 [27.27-42.54]
Marshall Islands,2010,Both sexes,38.75 [31.77-46.91]
Marshall Islands,2010,Male,42.8 [34.94-51.93]
Marshall Islands,2010,Female,34.45 [28.13-41.92]
Marshall Islands,2009,Both sexes,38.98 [32.53-46.31]
Marshall Islands,2009,Male,42.99 [35.77-51.17]
Marshall Islands,2009,Female,34.74 [28.88-41.6]
Marshall Islands,2008,Both sexes,39.17 [33.25-46.04]
Marshall Islands,2008,Male,43.23 [36.49-50.83]
Marshall Islands,2008,Female,34.98 [29.5-41.35]
Marshall Islands,2007,Both sexes,39.44 [33.75-46]
Marshall Islands,2007,Male,43.47 [36.97-50.85]
Marshall Islands,2007,Female,35.22 [29.95-41.43]
Marshall Islands,2006,Both sexes,39.7 [34.11-46.15]
Marshall Islands,2006,Male,43.74 [37.37-51.01]
Marshall Islands,2006,Female,35.5 [30.3-41.58]
Marshall Islands,2005,Both sexes,39.98 [34.42-46.52]
Marshall Islands,2005,Male,43.98 [37.69-51.34]
Marshall Islands,2005,Female,35.77 [30.54-41.83]
Marshall Islands,2004,Both sexes,40.25 [34.63-46.9]
Marshall Islands,2004,Male,44.25 [37.92-51.63]
Marshall Islands,2004,Female,36.02 [30.78-42.1]
Marshall Islands,2003,Both sexes,40.52 [34.81-47.19]
Marshall Islands,2003,Male,44.53 [38.14-51.96]
Marshall Islands,2003,Female,36.29 [30.94-42.42]
Marshall Islands,2002,Both sexes,40.75 [35.04-47.4]
Marshall Islands,2002,Male,44.77 [38.27-52.25]
Marshall Islands,2002,Female,36.5 [31.14-42.71]
Marshall Islands,2001,Both sexes,40.91 [35.17-47.62]
Marshall Islands,2001,Male,44.97 [38.43-52.42]
Marshall Islands,2001,Female,36.65 [31.34-42.81]
Marshall Islands,2000,Both sexes,40.94 [35.27-47.61]
Marshall Islands,2000,Male,44.99 [38.56-52.39]
Marshall Islands,2000,Female,36.72 [31.4-42.86]
Marshall Islands,1999,Both sexes,40.93 [35.27-47.58]
Marshall Islands,1999,Male,44.99 [38.57-52.35]
Marshall Islands,1999,Female,36.72 [31.45-42.87]
Marshall Islands,1998,Both sexes,40.9 [35.26-47.47]
Marshall Islands,1998,Male,44.93 [38.61-52.27]
Marshall Islands,1998,Female,36.67 [31.41-42.74]
Marshall Islands,1997,Both sexes,40.89 [35.31-47.36]
Marshall Islands,1997,Male,44.91 [38.63-52.24]
Marshall Islands,1997,Female,36.65 [31.47-42.69]
Marshall Islands,1996,Both sexes,41.07 [35.56-47.48]
Marshall Islands,1996,Male,45.13 [38.85-52.45]
Marshall Islands,1996,Female,36.85 [31.68-42.89]
Marshall Islands,1995,Both sexes,41.62 [35.99-48.1]
Marshall Islands,1995,Male,45.66 [39.36-53.12]
Marshall Islands,1995,Female,37.33 [32.1-43.48]
Marshall Islands,1994,Both sexes,42.48 [36.73-49.27]
Marshall Islands,1994,Male,46.56 [40.12-54.22]
Marshall Islands,1994,Female,38.23 [32.81-44.51]
Marshall Islands,1993,Both sexes,43.84 [37.82-50.87]
