Location,Period,Dimension,Under-five mortality rate (probability of dying by age 5 per 1000 live births)
Slovenia,1985,Male,15.9 [15.32-16.53]
Slovenia,1985,Female,12.7 [12.21-13.26]
Slovenia,1984,Both sexes,15.22 [14.72-15.76]
Slovenia,1984,Male,16.89 [16.25-17.55]
Slovenia,1984,Female,13.49 [12.93-14.07]
Slovenia,1983,Both sexes,16.12 [15.51-16.77]
Slovenia,1983,Male,17.88 [17.13-18.67]
Slovenia,1983,Female,14.28 [13.63-14.95]
Slovenia,1982,Both sexes,17.06 [16.17-17.92]
Slovenia,1982,Male,18.91 [17.88-19.95]
Slovenia,1982,Female,15.1 [14.25-15.96]
Slovenia,1981,Both sexes,18.06 [16.71-19.21]
Slovenia,1981,Male,20.02 [18.47-21.37]
Slovenia,1981,Female,15.98 [14.73-17.1]
Solomon Islands,2019,Both sexes,19.67 [13-29.08]
Solomon Islands,2019,Male,21.42 [14.18-31.8]
Solomon Islands,2019,Female,17.76 [11.72-26.33]
Solomon Islands,2018,Both sexes,20.28 [13.85-29.09]
Solomon Islands,2018,Male,22.12 [15.08-31.85]
Solomon Islands,2018,Female,18.32 [12.5-26.49]
Solomon Islands,2017,Both sexes,20.95 [14.76-29.12]
Solomon Islands,2017,Male,22.83 [16.09-31.75]
Solomon Islands,2017,Female,18.93 [13.31-26.48]
Solomon Islands,2016,Both sexes,21.63 [15.67-29.18]
Solomon Islands,2016,Male,23.59 [17.02-31.84]
Solomon Islands,2016,Female,19.51 [14.1-26.55]
Solomon Islands,2015,Both sexes,22.3 [16.69-29.34]
Solomon Islands,2015,Male,24.35 [18.13-32.01]
Solomon Islands,2015,Female,20.14 [15.01-26.67]
Solomon Islands,2014,Both sexes,23.01 [17.73-29.51]
Solomon Islands,2014,Male,25.1 [19.21-32.15]
Solomon Islands,2014,Female,20.81 [15.92-26.71]
Solomon Islands,2013,Both sexes,23.7 [18.78-29.71]
Solomon Islands,2013,Male,25.86 [20.43-32.33]
Solomon Islands,2013,Female,21.44 [16.92-26.94]
Solomon Islands,2012,Both sexes,24.42 [19.9-29.84]
Solomon Islands,2012,Male,26.65 [21.64-32.54]
Solomon Islands,2012,Female,22.09 [17.92-27.18]
Solomon Islands,2011,Both sexes,25.17 [20.95-30.09]
Solomon Islands,2011,Male,27.43 [22.81-32.89]
Solomon Islands,2011,Female,22.76 [18.88-27.51]
Solomon Islands,2010,Both sexes,25.9 [21.97-30.54]
Solomon Islands,2010,Male,28.2 [23.89-33.38]
Solomon Islands,2010,Female,23.45 [19.77-27.93]
Solomon Islands,2009,Both sexes,26.63 [22.86-31.06]
Solomon Islands,2009,Male,28.99 [24.77-33.91]
Solomon Islands,2009,Female,24.11 [20.55-28.38]
Solomon Islands,2008,Both sexes,27.29 [23.62-31.65]
Solomon Islands,2008,Male,29.7 [25.59-34.5]
Solomon Islands,2008,Female,24.75 [21.24-28.91]
Solomon Islands,2007,Both sexes,27.87 [24.29-32.18]
Solomon Islands,2007,Male,30.33 [26.3-35.09]
Solomon Islands,2007,Female,25.26 [21.89-29.47]
Solomon Islands,2006,Both sexes,28.37 [24.86-32.67]
Solomon Islands,2006,Male,30.86 [26.89-35.61]
Solomon Islands,2006,Female,25.75 [22.43-29.92]
Solomon Islands,2005,Both sexes,28.77 [25.34-32.97]
Solomon Islands,2005,Male,31.27 [27.42-35.94]
Solomon Islands,2005,Female,26.16 [22.87-30.2]
Solomon Islands,2004,Both sexes,29.1 [25.76-33.11]
Solomon Islands,2004,Male,31.61 [27.86-36.07]
Solomon Islands,2004,Female,26.48 [23.23-30.37]
Solomon Islands,2003,Both sexes,29.38 [26.11-33.23]
Solomon Islands,2003,Male,31.89 [28.2-36.2]
Solomon Islands,2003,Female,26.74 [23.56-30.49]
Solomon Islands,2002,Both sexes,29.68 [26.45-33.39]
Solomon Islands,2002,Male,32.18 [28.56-36.31]
Solomon Islands,2002,Female,27.04 [23.89-30.67]
Solomon Islands,2001,Both sexes,30.02 [26.82-33.64]
Solomon Islands,2001,Male,32.56 [28.98-36.58]
Solomon Islands,2001,Female,27.32 [24.22-30.9]
Solomon Islands,2000,Both sexes,30.44 [27.22-34.02]
Solomon Islands,2000,Male,33.03 [29.44-37.08]
Solomon Islands,2000,Female,27.7 [24.57-31.29]
Solomon Islands,1999,Both sexes,30.95 [27.66-34.6]
Solomon Islands,1999,Male,33.59 [29.87-37.71]
Solomon Islands,1999,Female,28.17 [24.95-31.78]
Solomon Islands,1998,Both sexes,31.54 [28.11-35.25]
Solomon Islands,1998,Male,34.22 [30.36-38.45]
Solomon Islands,1998,Female,28.67 [25.37-32.35]
Solomon Islands,1997,Both sexes,32.15 [28.6-35.95]
Solomon Islands,1997,Male,34.85 [30.82-39.15]
Solomon Islands,1997,Female,29.3 [25.86-33.07]
Solomon Islands,1996,Both sexes,32.81 [29.11-36.8]
Solomon Islands,1996,Male,35.57 [31.38-40.12]
Solomon Islands,1996,Female,29.89 [26.35-33.86]
Solomon Islands,1995,Both sexes,33.58 [29.74-37.72]
Solomon Islands,1995,Male,36.38 [32.06-41.07]
Solomon Islands,1995,Female,30.64 [26.94-34.7]
Solomon Islands,1994,Both sexes,34.44 [30.45-38.79]
Solomon Islands,1994,Male,37.33 [32.92-42.15]
Solomon Islands,1994,Female,31.4 [27.59-35.66]
Solomon Islands,1993,Both sexes,35.41 [31.26-39.92]
Solomon Islands,1993,Male,38.35 [33.75-43.32]
Solomon Islands,1993,Female,32.27 [28.29-36.72]
Solomon Islands,1992,Both sexes,36.42 [32.07-41.13]
Solomon Islands,1992,Male,39.37 [34.54-44.61]
Solomon Islands,1992,Female,33.26 [29.11-38]
Solomon Islands,1991,Both sexes,37.43 [32.82-42.44]
Solomon Islands,1991,Male,40.46 [35.39-46]
Solomon Islands,1991,Female,34.24 [29.81-39.26]
Solomon Islands,1990,Both sexes,38.39 [33.53-43.78]
Solomon Islands,1990,Male,41.53 [36.15-47.51]
Solomon Islands,1990,Female,35.12 [30.45-40.36]
Solomon Islands,1989,Both sexes,39.38 [34.19-45.17]
Solomon Islands,1989,Male,42.5 [36.72-48.89]
Solomon Islands,1989,Female,36.06 [31.09-41.67]
Solomon Islands,1988,Both sexes,40.36 [34.77-46.58]
Solomon Islands,1988,Male,43.54 [37.33-50.46]
Solomon Islands,1988,Female,36.97 [31.6-42.99]
Solomon Islands,1987,Both sexes,41.43 [35.29-48.15]
Solomon Islands,1987,Male,44.66 [37.93-52.09]
Solomon Islands,1987,Female,37.94 [32.12-44.4]
Solomon Islands,1986,Both sexes,42.55 [35.91-49.77]
Solomon Islands,1986,Male,45.85 [38.63-53.91]
Solomon Islands,1986,Female,39.07 [32.7-45.91]
Solomon Islands,1985,Both sexes,43.83 [36.65-51.55]
Solomon Islands,1985,Male,47.23 [39.33-55.81]
Solomon Islands,1985,Female,40.26 [33.46-47.56]
Solomon Islands,1984,Both sexes,45.23 [37.59-53.51]
Solomon Islands,1984,Male,48.72 [40.33-57.92]
Solomon Islands,1984,Female,41.6 [34.27-49.33]
Solomon Islands,1983,Both sexes,46.86 [38.67-55.72]
Solomon Islands,1983,Male,50.4 [41.49-60.06]
Solomon Islands,1983,Female,43.14 [35.37-51.48]
Solomon Islands,1982,Both sexes,48.67 [40.01-58.02]
Solomon Islands,1982,Male,52.2 [42.87-62.5]
Solomon Islands,1982,Female,44.91 [36.71-53.72]
Solomon Islands,1981,Both sexes,50.72 [41.68-60.59]
Solomon Islands,1981,Male,54.43 [44.62-65.39]
Solomon Islands,1981,Female,46.84 [38.33-56.19]
Solomon Islands,1980,Both sexes,53.19 [43.66-63.6]
Solomon Islands,1980,Male,56.93 [46.74-68.49]
Solomon Islands,1980,Female,49.22 [40.25-59.07]
Solomon Islands,1979,Both sexes,56.03 [46.3-67.04]
Solomon Islands,1979,Male,59.95 [49.37-72.06]
Solomon Islands,1979,Female,51.94 [42.64-62.4]
Solomon Islands,1978,Both sexes,59.42 [49.2-70.99]
Solomon Islands,1978,Male,63.39 [52.46-76.13]
Solomon Islands,1978,Female,55.16 [45.38-66.12]
Solomon Islands,1977,Both sexes,63.33 [52.63-75.44]
Solomon Islands,1977,Male,67.46 [56-80.76]
Solomon Islands,1977,Female,58.89 [48.62-70.6]
Solomon Islands,1976,Both sexes,67.73 [56.45-80.8]
Solomon Islands,1976,Male,71.97 [59.89-86.02]
Solomon Islands,1976,Female,63.2 [52.22-75.85]
Solomon Islands,1975,Both sexes,72.67 [60.49-86.76]
Solomon Islands,1975,Male,77.02 [64.05-92.24]
Solomon Islands,1975,Female,67.97 [56.19-81.82]
Solomon Islands,1974,Both sexes,78.09 [64.8-93.64]
Solomon Islands,1974,Male,82.5 [68.44-99.24]
Solomon Islands,1974,Female,73.19 [60.42-88.5]
Solomon Islands,1973,Both sexes,83.92 [69.48-101.4]
Solomon Islands,1973,Male,88.58 [73.17-106.9]
Solomon Islands,1973,Female,78.93 [65.03-96.02]
Solomon Islands,1972,Both sexes,90.37 [74.53-109.9]
Solomon Islands,1972,Male,95.15 [78.32-115.9]
Solomon Islands,1972,Female,85.26 [69.9-104.3]
Solomon Islands,1971,Both sexes,97.35 [79.97-119.2]
Solomon Islands,1971,Male,102.3 [83.82-125.7]
Solomon Islands,1971,Female,92.04 [74.99-113.2]
Solomon Islands,1970,Both sexes,104.8 [85.76-129.3]
Solomon Islands,1970,Male,110 [89.65-136]
Solomon Islands,1970,Female,99.43 [80.73-123.3]
Solomon Islands,1969,Both sexes,112.9 [91.6-140.4]
Solomon Islands,1969,Male,118.2 [95.61-147.3]
Solomon Islands,1969,Female,107.2 [86.41-134]
Solomon Islands,1968,Both sexes,121 [97.29-151.6]
Solomon Islands,1968,Male,126.5 [101.4-159.1]
Solomon Islands,1968,Female,115.2 [92.15-144.8]
Solomon Islands,1967,Both sexes,129.2 [102.9-163.1]
Solomon Islands,1967,Male,134.9 [107.1-170.6]
Solomon Islands,1967,Female,123.2 [97.67-156.2]
Solomon Islands,1966,Both sexes,137.4 [108.4-174.6]
Solomon Islands,1966,Male,143.1 [112.7-182.6]
Solomon Islands,1966,Female,131.2 [103-167.9]
Solomon Islands,1965,Both sexes,145.4 [113.7-187]
Solomon Islands,1965,Male,151.3 [118-194.8]
Solomon Islands,1965,Female,139.1 [108.1-179.4]
Solomon Islands,1964,Both sexes,153.3 [118.6-199.2]
Solomon Islands,1964,Male,159.4 [123.1-207.5]
Solomon Islands,1964,Female,146.9 [113.2-191.9]
Solomon Islands,1963,Both sexes,161.6 [123.4-212.9]
Solomon Islands,1963,Male,167.7 [127.9-221.1]
Solomon Islands,1963,Female,155 [117.8-205.4]
Solomon Islands,1962,Both sexes,170.3 [127.9-227.6]
Solomon Islands,1962,Male,176.7 [132.7-237.1]
Solomon Islands,1962,Female,163.5 [122.7-219.2]
Solomon Islands,1961,Both sexes,179.7 [132.4-244.5]
Solomon Islands,1961,Male,186.2 [137.3-254.1]
Solomon Islands,1961,Female,172.6 [127.2-235.5]
Solomon Islands,1960,Both sexes,189.7 [137-263]
Solomon Islands,1960,Male,196.1 [141.1-273.3]
Solomon Islands,1960,Female,182.5 [131.7-253.4]
Somalia,2019,Both sexes,117 [59.8-235.3]
Somalia,2019,Male,122.6 [62.79-247.1]
Somalia,2019,Female,110.6 [56.82-222.3]
Somalia,2018,Both sexes,120.3 [63.55-234.1]
Somalia,2018,Male,126.4 [66.78-246.5]
Somalia,2018,Female,114 [60.38-222.2]
Somalia,2017,Both sexes,124.4 [68.08-235.8]
Somalia,2017,Male,130.8 [71.31-248.3]
Somalia,2017,Female,117.9 [64.52-222.2]
Somalia,2016,Both sexes,128.4 [72.72-236.5]
Somalia,2016,Male,134.6 [76.26-249.1]
Somalia,2016,Female,121.9 [69.21-223]
Somalia,2015,Both sexes,132.7 [77.91-236.5]
Somalia,2015,Male,138.9 [81.45-248.7]
Somalia,2015,Female,126.2 [74.06-223.3]
Somalia,2014,Both sexes,137.3 [83.62-237]
Somalia,2014,Male,143.7 [87.42-248.5]
Somalia,2014,Female,130.6 [79.19-223.9]
Somalia,2013,Both sexes,142.1 [89.35-233.7]
Somalia,2013,Male,148.5 [93.12-245.4]
Somalia,2013,Female,135.1 [84.77-223.6]
Somalia,2012,Both sexes,146.6 [95.48-232.2]
Somalia,2012,Male,153.2 [99.58-243.2]
Somalia,2012,Female,139.9 [90.8-221.8]
Somalia,2011,Both sexes,151.4 [102.4-230]
Somalia,2011,Male,158.1 [106.9-240.9]
Somalia,2011,Female,144.5 [97.49-219.5]
Somalia,2010,Both sexes,156.1 [109.8-227.3]
Somalia,2010,Male,163 [114.3-238.2]
Somalia,2010,Female,149 [104.7-217.4]
Somalia,2009,Both sexes,160.8 [117.7-225.2]
Somalia,2009,Male,167.8 [122.8-235.5]
Somalia,2009,Female,153.5 [112.2-215.1]
Somalia,2008,Both sexes,164.9 [125.7-222.5]
Somalia,2008,Male,172 [130.9-232.7]
Somalia,2008,Female,157.6 [119.8-212.5]
Somalia,2007,Both sexes,168.3 [131.5-221.1]
Somalia,2007,Male,175.5 [136.9-230.7]
Somalia,2007,Female,161 [125.5-211.4]
Somalia,2006,Both sexes,170.5 [134.3-221.1]
Somalia,2006,Male,177.6 [140-230.8]
Somalia,2006,Female,162.8 [128-211.2]
Somalia,2005,Both sexes,171.1 [135.3-221.1]
Somalia,2005,Male,178.3 [140.8-231.1]
Somalia,2005,Female,163.5 [129-211.2]
Somalia,2004,Both sexes,171.1 [135.4-221.2]
Somalia,2004,Male,178.3 [141.2-231.2]
Somalia,2004,Female,163.5 [129.1-211.3]
Somalia,2003,Both sexes,171.1 [135.4-221.2]
Somalia,2003,Male,178.3 [141.1-231.2]
Somalia,2003,Female,163.5 [129.1-211.5]
Somalia,2002,Both sexes,171.1 [135.4-221.2]
Somalia,2002,Male,178.3 [141.1-230.9]
Somalia,2002,Female,163.5 [129.1-211.5]
Somalia,2001,Both sexes,171.1 [135.4-221.2]
Somalia,2001,Male,178.3 [141-231]
Somalia,2001,Female,163.5 [129.1-211.4]
Somalia,2000,Both sexes,171.1 [135.4-221.2]
Somalia,2000,Male,178.2 [140.9-231]
Somalia,2000,Female,163.5 [129.2-211.6]
Somalia,1999,Both sexes,171.1 [135.4-221.2]
Somalia,1999,Male,178.1 [140.9-231.2]
Somalia,1999,Female,163.5 [129.3-211.9]
Somalia,1998,Both sexes,171.1 [135.4-221.2]
Somalia,1998,Male,178.3 [140.8-231.1]
Somalia,1998,Female,163.5 [129.2-212]
Somalia,1997,Both sexes,171.1 [135.4-221.2]
Somalia,1997,Male,178.3 [140.9-231]
Somalia,1997,Female,163.5 [129.2-211.8]
Somalia,1996,Both sexes,171.1 [135.4-221.2]
Somalia,1996,Male,178.4 [140.8-231.2]
Somalia,1996,Female,163.4 [129.2-211.7]
Somalia,1995,Both sexes,171.1 [135.4-221.2]
Somalia,1995,Male,178.5 [140.8-231.3]
Somalia,1995,Female,163.4 [129.1-211.8]
Somalia,1994,Both sexes,171.2 [135.4-221.2]
Somalia,1994,Male,178.4 [140.7-231.1]
Somalia,1994,Female,163.5 [129.2-211.8]
Somalia,1993,Both sexes,171.4 [135.8-220.9]
Somalia,1993,Male,178.8 [141.2-230.9]
Somalia,1993,Female,163.6 [129.6-211.6]
Somalia,1992,Both sexes,172.3 [138-219.8]
Somalia,1992,Male,179.9 [143.5-229.8]
Somalia,1992,Female,164.5 [131.4-210.3]
Somalia,1991,Both sexes,174.7 [142.8-218.2]
Somalia,1991,Male,182.2 [148.7-228.1]
Somalia,1991,Female,167 [135.9-208.5]
Somalia,1990,Both sexes,178.2 [148.4-217.5]
Somalia,1990,Male,185.9 [154.7-227.4]
Somalia,1990,Female,170.3 [141-208.2]
Somalia,1989,Both sexes,181.5 [151.9-219.5]
Somalia,1989,Male,189.3 [158.2-229.6]
Somalia,1989,Female,173.3 [144.4-209.9]
Somalia,1988,Both sexes,184 [153.2-223.6]
Somalia,1988,Male,192 [159.5-233.5]
Somalia,1988,Female,175.8 [145.6-213.4]
Somalia,1987,Both sexes,186 [152.8-228.2]
Somalia,1987,Male,193.9 [158.8-238.6]
Somalia,1987,Female,177.7 [145.4-218.4]
Somalia,1986,Both sexes,187.9 [151.6-234.5]
Somalia,1986,Male,195.8 [157.7-244.4]
Somalia,1986,Female,179.5 [144.6-223.9]
Somalia,1985,Both sexes,189.5 [150.1-241.4]
Somalia,1985,Male,197.5 [156.2-252.6]
Somalia,1985,Female,181.3 [143-231.1]
Somalia,1984,Both sexes,191.1 [147.8-250.7]
Somalia,1984,Male,199.3 [153.4-262.1]
Somalia,1984,Female,182.7 [140.8-239.5]
Somalia,1983,Both sexes,193.8 [144.3-263.1]
Somalia,1983,Male,201.9 [149.8-274.4]
Somalia,1983,Female,185 [137.3-251.8]
Somalia,1982,Both sexes,196.3 [139.5-279.7]
Somalia,1982,Male,204.6 [144.7-290.9]
Somalia,1982,Female,187.6 [132.9-267.1]
South Africa,2019,Both sexes,34.46 [30.5-38.75]
South Africa,2019,Male,37.34 [32.97-42.11]
South Africa,2019,Female,31.41 [27.75-35.43]
South Africa,2018,Both sexes,35.02 [31.77-38.61]
South Africa,2018,Male,37.95 [34.34-41.98]
South Africa,2018,Female,31.94 [28.88-35.31]
South Africa,2017,Both sexes,35.6 [32.92-38.56]
South Africa,2017,Male,38.52 [35.52-41.84]
South Africa,2017,Female,32.52 [29.95-35.37]
South Africa,2016,Both sexes,36.17 [33.86-38.7]
South Africa,2016,Male,39.11 [36.54-41.96]
South Africa,2016,Female,33.07 [30.8-35.5]
South Africa,2015,Both sexes,37.07 [34.93-39.48]
South Africa,2015,Male,40.03 [37.61-42.75]
South Africa,2015,Female,33.97 [31.85-36.3]
South Africa,2014,Both sexes,38.08 [36-40.48]
South Africa,2014,Male,41.09 [38.72-43.87]
South Africa,2014,Female,34.93 [32.84-37.27]
South Africa,2013,Both sexes,39.17 [37.13-41.58]
South Africa,2013,Male,42.2 [39.86-44.91]
South Africa,2013,Female,35.97 [33.92-38.34]
South Africa,2012,Both sexes,40.87 [38.81-43.23]
South Africa,2012,Male,43.99 [41.59-46.63]
South Africa,2012,Female,37.64 [35.54-40]
South Africa,2011,Both sexes,44.75 [42.51-47.15]
South Africa,2011,Male,47.89 [45.3-50.6]
South Africa,2011,Female,41.48 [39.18-43.91]
South Africa,2010,Both sexes,51.15 [48.51-53.85]
South Africa,2010,Male,54.43 [51.41-57.43]
South Africa,2010,Female,47.75 [45.06-50.48]
South Africa,2009,Both sexes,59.77 [56.46-62.94]
South Africa,2009,Male,63.22 [59.56-66.77]
South Africa,2009,Female,56.13 [52.82-59.39]
South Africa,2008,Both sexes,68.67 [64.74-72.41]
South Africa,2008,Male,72.34 [68.05-76.57]
South Africa,2008,Female,64.78 [60.89-68.63]
South Africa,2007,Both sexes,75.35 [70.94-79.5]
South Africa,2007,Male,79.25 [74.45-83.94]
South Africa,2007,Female,71.24 [66.86-75.52]
South Africa,2006,Both sexes,79.45 [74.86-83.76]
South Africa,2006,Male,83.48 [78.43-88.4]
South Africa,2006,Female,75.16 [70.51-79.65]
South Africa,2005,Both sexes,79.11 [74.7-83.37]
South Africa,2005,Male,83.23 [78.31-88.01]
South Africa,2005,Female,74.79 [70.34-79.21]
South Africa,2004,Both sexes,78.14 [73.84-82.32]
South Africa,2004,Male,82.26 [77.47-87.03]
South Africa,2004,Female,73.76 [69.5-78.09]
South Africa,2003,Both sexes,76.04 [71.98-80.26]
South Africa,2003,Male,80.14 [75.54-84.88]
South Africa,2003,Female,71.72 [67.6-76.04]
South Africa,2002,Both sexes,74.38 [70.29-78.75]
South Africa,2002,Male,78.5 [73.9-83.35]
South Africa,2002,Female,70.08 [65.94-74.57]
South Africa,2001,Both sexes,72.97 [68.68-77.51]
South Africa,2001,Male,77.1 [72.34-82.28]
South Africa,2001,Female,68.62 [64.36-73.26]
South Africa,2000,Both sexes,71.1 [66.61-76]
South Africa,2000,Male,75.3 [70.26-80.69]
South Africa,2000,Female,66.7 [62.25-71.64]
South Africa,1999,Both sexes,69.28 [64.46-74.49]
South Africa,1999,Male,73.5 [68.2-79.25]
South Africa,1999,Female,64.78 [60.06-70.06]
South Africa,1998,Both sexes,66.76 [61.65-72.27]
South Africa,1998,Male,70.98 [65.42-77.02]
South Africa,1998,Female,62.27 [57.26-67.76]
South Africa,1997,Both sexes,64.12 [58.7-69.95]
South Africa,1997,Male,68.45 [62.53-74.84]
South Africa,1997,Female,59.59 [54.44-65.23]
South Africa,1996,Both sexes,61.83 [56.26-67.82]
South Africa,1996,Male,66.19 [60.11-72.7]
South Africa,1996,Female,57.27 [51.93-63.02]
South Africa,1995,Both sexes,59.4 [53.77-65.46]
South Africa,1995,Male,63.77 [57.57-70.36]
South Africa,1995,Female,54.79 [49.42-60.6]
South Africa,1994,Both sexes,57.35 [51.72-63.54]
South Africa,1994,Male,61.76 [55.41-68.48]
South Africa,1994,Female,52.79 [47.43-58.68]
South Africa,1993,Both sexes,56.01 [50.31-62.28]
South Africa,1993,Male,60.43 [54.06-67.22]
South Africa,1993,Female,51.43 [46.05-57.33]
South Africa,1992,Both sexes,55.52 [49.62-61.93]
South Africa,1992,Male,60 [53.56-66.94]
South Africa,1992,Female,50.89 [45.41-56.89]
South Africa,1991,Both sexes,56.01 [50.02-62.59]
South Africa,1991,Male,60.48 [53.87-67.67]
South Africa,1991,Female,51.26 [45.67-57.54]
South Africa,1990,Both sexes,57.31 [51.06-64.14]
South Africa,1990,Male,61.9 [55.06-69.37]
South Africa,1990,Female,52.41 [46.57-58.83]
South Africa,1989,Both sexes,59.29 [52.8-66.43]
South Africa,1989,Male,63.95 [56.84-71.73]
South Africa,1989,Female,54.3 [48.21-61.08]
South Africa,1988,Both sexes,61.75 [54.98-69.28]
South Africa,1988,Male,66.55 [59.09-74.7]
South Africa,1988,Female,56.7 [50.36-63.84]
South Africa,1987,Both sexes,64.61 [57.43-72.58]
South Africa,1987,Male,69.59 [61.75-78.21]
South Africa,1987,Female,59.37 [52.67-67.03]
South Africa,1986,Both sexes,67.77 [60.15-76.15]
South Africa,1986,Male,72.88 [64.62-82.03]
South Africa,1986,Female,62.4 [55.26-70.46]
South Africa,1985,Both sexes,71.11 [63.18-80.04]
South Africa,1985,Male,76.37 [67.75-86.08]
South Africa,1985,Female,65.67 [58.12-74.13]
South Africa,1984,Both sexes,74.79 [66.34-84.15]
South Africa,1984,Male,80.13 [70.88-90.34]
South Africa,1984,Female,69.18 [61.16-78.18]
South Africa,1983,Both sexes,78.72 [69.57-88.78]
South Africa,1983,Male,84.18 [74.36-95.07]
South Africa,1983,Female,72.99 [64.42-82.54]
South Africa,1982,Both sexes,82.88 [73.24-93.62]
South Africa,1982,Male,88.54 [78-100.1]
South Africa,1982,Female,77 [67.99-87.33]
South Africa,1981,Both sexes,87.35 [77.19-98.94]
South Africa,1981,Male,93.12 [81.97-105.6]
South Africa,1981,Female,81.37 [71.63-92.46]
South Africa,1980,Both sexes,92.21 [81.22-104.6]
South Africa,1980,Male,98.11 [86.22-111.5]
South Africa,1980,Female,86.08 [75.46-98.01]
South Africa,1979,Both sexes,97.32 [85.45-110.8]
South Africa,1979,Male,103.3 [90.54-117.9]
South Africa,1979,Female,91.03 [79.61-104]
South Africa,1978,Both sexes,102.8 [89.94-117.7]
South Africa,1978,Male,109 [95.15-125]
South Africa,1978,Female,96.36 [84.04-110.8]
South Africa,1977,Both sexes,108.7 [94.45-125.4]
South Africa,1977,Male,115.1 [99.85-133]
South Africa,1977,Female,102.1 [88.43-118.2]
South Africa,1976,Both sexes,115 [98.73-133.9]
South Africa,1976,Male,121.5 [104.1-141.9]
South Africa,1976,Female,108.2 [92.51-126.2]
South Africa,1975,Both sexes,121.7 [102.6-143.8]
South Africa,1975,Male,128.2 [108.2-152.1]
South Africa,1975,Female,114.6 [96.47-135.8]
South Africa,1974,Both sexes,128.6 [106.1-155.4]
South Africa,1974,Male,135.5 [111.7-164]
South Africa,1974,Female,121.4 [100.2-146.9]
South Sudan,2019,Both sexes,96.23 [38.54-193.6]
South Sudan,2019,Male,100.8 [40.47-202.9]
South Sudan,2019,Female,91.47 [36.57-183.9]
South Sudan,2018,Both sexes,96.23 [41.52-183.3]
South Sudan,2018,Male,100.6 [43.56-192.5]
South Sudan,2018,Female,91.25 [39.38-173.7]
South Sudan,2017,Both sexes,96.23 [44.7-174.4]
South Sudan,2017,Male,100.6 [47.05-183.4]
South Sudan,2017,Female,91.31 [42.24-165.7]
South Sudan,2016,Both sexes,96.23 [47.79-166.2]
South Sudan,2016,Male,100.4 [50.23-174.1]
South Sudan,2016,Female,91.17 [45.35-157.4]
South Sudan,2015,Both sexes,96.23 [51.5-157.4]
South Sudan,2015,Male,100.4 [53.83-165.7]
South Sudan,2015,Female,91.21 [48.58-149.7]
South Sudan,2014,Both sexes,96.25 [54.7-150.9]
South Sudan,2014,Male,100.5 [57.17-158.2]
South Sudan,2014,Female,91.25 [51.79-143.4]
South Sudan,2013,Both sexes,96.77 [58.31-145.5]
South Sudan,2013,Male,100.9 [61.18-152.4]
South Sudan,2013,Female,91.67 [55.3-138.2]
South Sudan,2012,Both sexes,98.5 [63.1-142]
South Sudan,2012,Male,102.7 [65.84-149.1]
South Sudan,2012,Female,93.45 [59.94-135.3]
South Sudan,2011,Both sexes,101.9 [68.74-141.2]
South Sudan,2011,Male,106.3 [71.68-147.6]
South Sudan,2011,Female,96.88 [65.52-134.7]
South Sudan,2010,Both sexes,106.8 [75.91-142.7]
South Sudan,2010,Male,111.3 [79.09-149.2]
South Sudan,2010,Female,101.6 [72.13-136.6]
South Sudan,2009,Both sexes,112.4 [83.57-145.7]
South Sudan,2009,Male,117.1 [86.95-152.3]
South Sudan,2009,Female,107.3 [79.77-139.8]
South Sudan,2008,Both sexes,118.4 [91.7-148.9]
South Sudan,2008,Male,123.2 [95.29-155.1]
South Sudan,2008,Female,113.4 [87.52-142.9]
South Sudan,2007,Both sexes,124.6 [99.83-153.1]
South Sudan,2007,Male,129.5 [103.7-159.8]
South Sudan,2007,Female,119.6 [95.24-146.8]
South Sudan,2006,Both sexes,131.3 [107.6-158.3]
South Sudan,2006,Male,136.3 [111.7-165.1]
South Sudan,2006,Female,126.1 [103-152.3]
South Sudan,2005,Both sexes,138.6 [115.8-164.6]
South Sudan,2005,Male,143.7 [119.7-171.2]
South Sudan,2005,Female,133.2 [110.9-158.8]
South Sudan,2004,Both sexes,146.2 [123.7-171.9]
South Sudan,2004,Male,151.4 [127.7-178.4]
South Sudan,2004,Female,140.9 [118.4-166.2]
South Sudan,2003,Both sexes,154.5 [131.4-180.6]
South Sudan,2003,Male,159.6 [135.5-187.2]
South Sudan,2003,Female,149.1 [126.1-174.7]
South Sudan,2002,Both sexes,162.9 [138.9-190.4]
South Sudan,2002,Male,168.2 [143.3-197.3]
South Sudan,2002,Female,157.4 [133.7-184.5]
South Sudan,2001,Both sexes,171.9 [146.6-200.8]
South Sudan,2001,Male,177 [151.3-208.1]
South Sudan,2001,Female,166.2 [141-194.5]
South Sudan,2000,Both sexes,181.2 [154-212]
South Sudan,2000,Male,186.5 [158.6-219.5]
South Sudan,2000,Female,175.2 [148.5-205.5]
South Sudan,1999,Both sexes,190.2 [161.2-222.9]
South Sudan,1999,Male,195.7 [165.8-230.4]
South Sudan,1999,Female,184 [155.5-216.3]
South Sudan,1998,Both sexes,198.5 [168-233.4]
South Sudan,1998,Male,204.4 [172.5-240.7]
South Sudan,1998,Female,192.4 [162.2-226.6]
South Sudan,1997,Both sexes,206.7 [174-242.4]
South Sudan,1997,Male,212.7 [178.9-250.5]
South Sudan,1997,Female,200.5 [168.2-235.7]
South Sudan,1996,Both sexes,214.2 [180.1-251.1]
South Sudan,1996,Male,220.2 [185-259.4]
