Unnamed: 0,Period,Location,Sector,Expenditure(million USD),GDP(%)
732,2000,"Switzerland, Liechtenstein",Other industries,323.227,0.11438
733,2000,"Switzerland, Liechtenstein",RandD Economic affairs,189.485,0.06705
734,2000,"Switzerland, Liechtenstein",Economic affairs n.e.c.,12.967,0.00459
735,2000,Thailand,Total function,23515.373,18.60508
736,2000,Timor-Leste,Total function,,
737,2000,Timor-Leste,"Agriculture, forestry, fishing and hunting",,
738,2000,Timor-Leste,"Mining, manufacturing and construction",,
739,2000,Timor-Leste,Transport,,
740,2000,Timor-Leste,Communication,,
741,2000,Timor-Leste,Fuel and energy,,
742,2000,Timor-Leste,Environment protection,,
743,2000,Timor-Leste,Housing and community amenities,,
744,2000,Timor-Leste,Health,,
745,2000,Timor-Leste,Education,,
746,2000,Timor-Leste,Social protection,,
747,2000,Timor-Leste,General public services,,
748,2000,Timor-Leste,Defence,,
749,2000,Timor-Leste,Public order and safety,,
750,2000,Timor-Leste,"Recreation, culture and religion",,
751,2000,Timor-Leste,"General economic, commercial and labour affairs",,
752,2000,Timor-Leste,Other industries,,
753,2000,Timor-Leste,RandD Economic affairs,,
754,2000,Timor-Leste,Economic affairs n.e.c.,,
755,2000,Timor-Leste,Others,,
756,2000,United Kingdom,Total function,586783.035,35.22004
757,2000,United Kingdom,"Agriculture, forestry, fishing and hunting",3841.552,0.23058
758,2000,United Kingdom,"Mining, manufacturing and construction",614.285,0.03687
759,2000,United Kingdom,Transport,10061.567,0.60392
760,2000,United Kingdom,Communication,488.705,0.02933
761,2000,United Kingdom,Fuel and energy,506.861,0.03042
762,2000,United Kingdom,Environment protection,9709.034,0.58276
763,2000,United Kingdom,Housing and community amenities,8677.156,0.52082
764,2000,United Kingdom,Health,82421.635,4.94713
765,2000,United Kingdom,Education,77602.674,4.65789
766,2000,United Kingdom,Social protection,219537.344,13.17713
767,2000,United Kingdom,General public services,75905.068,4.55599
768,2000,United Kingdom,Defence,35950.812,2.15785
769,2000,United Kingdom,Public order and safety,32151.625,1.92981
770,2000,United Kingdom,"Recreation, culture and religion",18539.005,1.11275
771,2000,United Kingdom,"General economic, commercial and labour affairs",6427.299,0.38578
772,2000,United Kingdom,Other industries,207.283,0.01244
773,2000,United Kingdom,RandD Economic affairs,2808.161,0.16855
774,2000,United Kingdom,Economic affairs n.e.c.,1332.969,0.08001
775,2000,United States of America,Total function,3515795.07,34.08918
776,2000,United States of America,Environment protection,0.0,0.0
777,2000,United States of America,Housing and community amenities,54200.97,0.52553
778,2000,United States of America,Health,621853.1,6.02949
779,2000,United States of America,Education,619307.53,6.00481
780,2000,United States of America,Social protection,662856.37,6.42706
781,2000,United States of America,General public services,640251.83,6.20789
782,2000,United States of America,Defence,304718.41,2.95455
783,2000,United States of America,Public order and safety,208038.84,2.01715
784,2000,United States of America,"Recreation, culture and religion",31398.61,0.30444
785,2001,Australia,Total function,145149.39,37.11976
786,2001,Australia,"Agriculture, forestry, fishing and hunting",2023.851,0.51757
787,2001,Australia,"Mining, manufacturing and construction",1507.673,0.38556
788,2001,Australia,Transport,10073.224,2.57607
789,2001,Australia,Communication,289.122,0.07394
790,2001,Australia,Fuel and energy,2169.188,0.55474
791,2001,Australia,Environment protection,2067.814,0.52881
792,2001,Australia,Housing and community amenities,2542.615,0.65024
793,2001,Australia,Health,23604.012,6.03637
794,2001,Australia,Education,22339.428,5.71297
795,2001,Australia,Social protection,40553.572,10.37096
796,2001,Australia,General public services,17269.715,4.41647
797,2001,Australia,Defence,7756.114,1.98351
798,2001,Australia,Public order and safety,6707.207,1.71527
799,2001,Australia,"Recreation, culture and religion",3666.0,0.93752
800,2001,Australia,"General economic, commercial and labour affairs",1012.184,0.25885
